Customer(id,name,gender,rank)	15000
319290,'TD24',200025,4943
319291,'PT20',200489,5145
319292,'EW+',200104,941
319293,'EH',200432,39
319294,'NXF',200055,1084
319295,'UOB',200423,2961
319296,'LU+',200424,5248
319297,'ZNM',200048,1960
319298,'ZG++',200343,421
319299,'XIA',200229,4424
319300,'WI20',200033,4540
319301,'ZHF',200482,5082
319302,'DON',200272,5648
319303,'QAK',200318,2451
319304,'SHM',200208,1392
319305,'SA4',200353,2164
319306,'VQ',200355,700
319307,'NA98',200464,3250
319308,'MJR',200444,1209
319309,'TCR',200215,1349
319310,'GZg',200131,4335
319311,'XRR',200088,3610
319312,'TH35',200001,521
319313,'GQ20',200095,892
319314,'LRF',200317,3530
319315,'FY9',200082,5287
319316,'LF7',200088,57
319317,'SF8',200345,363
319318,'UB50',200137,4297
319319,'AA-VIII',200416,953
319320,'KL85',200403,4518
319321,'UP-IX',200189,2301
319322,'MV28',200465,2344
319323,'EZg',200201,417
319324,'DU105',200144,2314
319325,'GX',200497,635
319326,'USQ',200023,1951
319327,'ONM',200212,2320
319328,'OS135',200073,3965
319329,'PH-II',200166,2149
319330,'TQ',200219,4399
319331,'IIg',200360,632
319332,'HHL',200207,5400
319333,'DEI',200103,261
319334,'WZU',200267,1503
319335,'FW7',200324,5527
319336,'PN4',200155,2418
319337,'ST135',200162,4825
319338,'AT6',200048,4146
319339,'RVR',200431,4972
319340,'TC105',200439,2008
319341,'KX-X',200281,5485
319342,'FSJ',200138,5111
319343,'WV',200113,5955
319344,'IK',200021,2026
319345,'HK6',200376,457
319346,'BKN',200418,4846
319347,'PTD',200258,572
319348,'OO4',200047,3707
319349,'NPH',200011,3388
319350,'ZMi',200331,3262
319351,'TJX',200096,5655
319352,'WB+',200222,5447
319353,'OHZ',200030,5777
319354,'YF-IX',200440,3802
319355,'GR9',200265,41
319356,'ZY85',200188,232
319357,'VA85',200015,875
319358,'OQC',200254,3579
319359,'TUP',200007,2407
319360,'GV-IV',200058,3521
319361,'UI50',200034,2299
319362,'DI6',200447,4279
319363,'UBH',200098,3554
319364,'CX135',200471,515
319365,'SF98',200033,1042
319366,'XZB',200090,595
319367,'NI40',200188,1413
319368,'JY:',200100,4108
319369,'FYg',200221,3430
319370,'KC20',200393,3839
319371,'SK24',200296,1498
319372,'ZA105',200420,3725
319373,'OI85',200304,1250
319374,'JM-V',200073,1990
319375,'UN85',200079,3990
319376,'GZ20',200383,2328
319377,'MK33',200188,1546
319378,'ON-IV',200117,1645
319379,'MX-VIII',200044,1274
319380,'WCQ',200024,3111
319381,'RF7',200037,27
319382,'DXH',200291,730
319383,'SRA',200118,4834
319384,'YDM',200404,2851
319385,'MU40',200361,165
319386,'EYU',200120,4662
319387,'EOH',200016,2348
319388,'LW28',200147,5806
319389,'EP135',200276,12
319390,'GA-IV',200343,922
319391,'VMi',200416,5744
319392,'UCW',200282,5313
319393,'VK7',200196,1437
319394,'ME-III',200290,2165
319395,'VXC',200402,1735
319396,'NSV',200150,1405
319397,'WQ4',200359,55
319398,'LT++',200396,2262
319399,'QW8',200148,5568
319400,'HSC',200461,5545
319401,'NV-VII',200120,4521
319402,'KVI',200202,3100
319403,'VH9',200055,2488
319404,'YWM',200250,3177
319405,'NK98',200124,1156
319406,'VE8',200029,622
319407,'RT-II',200348,488
319408,'UD:',200339,847
319409,'NF24',200493,2786
319410,'OWg',200145,1556
319411,'TQS',200289,4132
319412,'KZW',200347,704
319413,'OUg',200409,1003
319414,'ZN7',200237,1122
319415,'PB50',200388,5836
319416,'XXU',200321,3106
319417,'DA-V',200013,563
319418,'GGI',200143,4493
319419,'IZ',200267,4909
319420,'IP6',200278,4430
319421,'WWF',200258,3956
319422,'EFE',200087,103
319423,'GV-III',200186,1642
319424,'ZD33',200478,5450
319425,'ST33',200193,3177
319426,'TO28',200100,5160
319427,'MH28',200061,4500
319428,'DH35',200098,2917
319429,'CW-VIII',200382,4646
319430,'UR-IV',200095,5365
319431,'PB2000',200130,4387
319432,'PW85',200347,4674
319433,'YSK',200023,3178
319434,'RKW',200492,1701
319435,'WL9',200335,4087
319436,'HLA',200018,2968
319437,'GXJ',200443,2721
319438,'RKQ',200374,3172
319439,'ZGA',200037,464
319440,'DF-IX',200333,2398
319441,'HV-IX',200174,4190
319442,'KW-IV',200078,5781
319443,'FV-VI',200013,5782
319444,'BA98',200360,5891
319445,'BC135',200325,5456
319446,'FN105',200117,4223
319447,'SDJ',200324,3987
319448,'HDZ',200205,4800
319449,'TT-V',200215,5850
319450,'UBO',200020,3378
319451,'LEH',200297,1629
319452,'FB9',200371,5052
319453,'TR35',200487,5447
319454,'VQ85',200170,1361
319455,'ORA',200367,4678
319456,'RLP',200207,1856
319457,'FO8',200268,290
319458,'JD-VI',200365,1859
319459,'MUY',200446,1631
319460,'NH-VI',200050,2956
319461,'SMP',200370,195
319462,'XO-V',200337,4208
319463,'YSL',200352,1858
319464,'LFC',200418,3906
319465,'GJ-X',200044,5885
319466,'QD4',200373,2713
319467,'FD105',200044,239
319468,'FCY',200199,1880
319469,'CE-VI',200343,1089
319470,'AH-VIII',200111,4506
319471,'MYM',200419,3879
319472,'HFX',200097,2666
319473,'AAP',200256,679
319474,'VD-VII',200036,549
319475,'UR24',200211,4618
319476,'XL-III',200272,4766
319477,'TI-IV',200330,3313
319478,'YGE',200090,3007
319479,'GV50',200300,572
319480,'HU135',200160,2960
319481,'ANI',200261,1590
319482,'RHJ',200299,4603
319483,'ZBR',200307,1063
319484,'ZT-III',200221,4337
319485,'HH-VIII',200135,2605
319486,'FTS',200135,5128
319487,'UK2000',200270,4637
319488,'ULI',200467,2085
319489,'CNI',200205,5284
319490,'BFO',200129,4888
319491,'PI-X',200295,4357
319492,'TIi',200011,2122
319493,'JPO',200111,1093
319494,'BG5',200414,4654
319495,'JN-III',200108,339
319496,'OW7',200170,1762
319497,'VWI',200353,1368
319498,'KAT',200051,4102
319499,'NHP',200019,5620
319500,'QY105',200229,2648
319501,'FC135',200157,310
319502,'MY5',200161,551
319503,'VE-X',200020,1557
319504,'NE40',200494,3121
319505,'YS++',200438,5150
319506,'UPM',200280,6000
319507,'HU-X',200460,2183
319508,'MZP',200403,178
319509,'BJ35',200051,347
319510,'IC24',200165,2160
319511,'RUZ',200454,381
319512,'CZD',200174,3724
319513,'BY-IV',200401,5615
319514,'JU40',200429,2507
319515,'AR9',200004,3382
319516,'QX35',200345,441
319517,'EC24',200416,489
319518,'GRP',200151,2429
319519,'QVB',200119,4633
319520,'FD++',200007,2966
319521,'TL-V',200344,2937
319522,'ICD',200109,2063
319523,'SZ-IX',200116,4623
319524,'TS105',200376,5247
319525,'EE5',200441,4181
319526,'ET-VI',200423,5086
319527,'YWS',200012,1048
319528,'XW7',200018,5088
319529,'OXJ',200061,1633
319530,'MT:',200249,1070
319531,'ER40',200220,337
319532,'WKX',200161,174
319533,'RI135',200341,3267
319534,'TIZ',200268,3595
319535,'QG-IV',200286,844
319536,'LTO',200046,4144
319537,'EVP',200480,1260
319538,'FU-III',200356,566
319539,'LRA',200143,1883
319540,'JA6',200268,3693
319541,'HYC',200039,4330
319542,'QMW',200049,4256
319543,'BL++',200189,5454
319544,'SVK',200139,1317
319545,'NTU',200347,4195
319546,'PB-VII',200332,4382
319547,'WZF',200209,431
319548,'YL-VI',200273,5135
319549,'OJO',200124,2532
319550,'YCT',200037,2146
319551,'EOF',200426,4898
319552,'POJ',200447,5850
319553,'NER',200078,2786
319554,'RSJ',200087,5375
319555,'LWO',200138,3617
319556,'SSM',200230,2233
319557,'PMT',200291,3383
319558,'DC5',200204,3629
319559,'ZXM',200311,1725
319560,'SV-II',200360,1516
319561,'IOY',200044,4632
319562,'PU98',200003,732
319563,'DQ-VIII',200466,264
319564,'NAB',200298,3392
319565,'YJ20',200467,3914
319566,'HE-III',200011,2508
319567,'ZQH',200375,2251
319568,'TMD',200255,621
319569,'AA++',200166,741
319570,'VM4',200498,650
319571,'OZ24',200444,3624
319572,'MY85',200471,1390
319573,'PDP',200445,1467
319574,'KX6',200320,3459
319575,'BS98',200236,4059
319576,'YMO',200294,298
319577,'HT50',200089,2344
319578,'FR-X',200338,3945
319579,'XY-IV',200370,2233
319580,'YZ50',200009,559
319581,'EGO',200472,5270
319582,'RAO',200255,4862
319583,'WT-III',200107,3353
319584,'ORX',200395,3005
319585,'YAN',200358,2850
319586,'PP40',200009,746
319587,'IQ-VIII',200156,641
319588,'UZL',200084,1202
319589,'BA-VIII',200490,1632
319590,'FZ-IX',200177,4360
319591,'INO',200356,269
319592,'YRB',200318,1742
319593,'QLD',200035,5466
319594,'GG20',200365,4971
319595,'YJ-III',200294,1822
319596,'CKW',200233,2122
319597,'MIJ',200210,2514
319598,'REX',200115,3839
319599,'HZ+',200357,1651
319600,'TCG',200175,777
319601,'CFD',200117,2839
319602,'FD33',200273,4303
319603,'PO-II',200001,4820
319604,'FD+',200025,4750
319605,'JZK',200230,139
319606,'SGJ',200287,259
319607,'JJ35',200221,773
319608,'EJ-III',200349,4803
319609,'BO98',200309,3678
319610,'ZMQ',200058,4392
319611,'YU9',200262,1329
319612,'PX2000',200072,1101
319613,'LMV',200196,5231
319614,'JR-IV',200154,4551
319615,'OW++',200235,2421
319616,'EA+',200027,855
319617,'CK40',200388,3462
319618,'RK135',200146,3541
319619,'CV40',200031,757
319620,'NT8',200346,5555
319621,'LH5',200194,5358
319622,'AMH',200361,4199
319623,'AR-IX',200417,2041
319624,'IRg',200378,4246
319625,'CAA',200013,3705
319626,'QB9',200140,188
319627,'OGD',200147,1850
319628,'GPP',200213,3586
319629,'ZW-X',200232,3396
319630,'DF-VI',200100,329
319631,'VWi',200023,3460
319632,'PO20',200400,4867
319633,'DV7',200123,64
319634,'IE-III',200465,1475
319635,'GW',200223,3875
319636,'PPG',200329,5721
319637,'SH-IV',200154,4298
319638,'MI9',200037,4561
319639,'JHX',200387,4674
319640,'OT7',200374,360
319641,'SPZ',200270,3025
319642,'WF',200084,1492
319643,'RN135',200045,198
319644,'RWS',200466,4108
319645,'YXO',200248,4896
319646,'LZ-X',200321,5809
319647,'PB-VIII',200436,3236
319648,'AOB',200159,2365
319649,'QE33',200237,1934
319650,'IRP',200018,5118
319651,'EW-IV',200007,2637
319652,'BP-VIII',200213,3705
319653,'UGN',200367,1307
319654,'SW135',200496,3391
319655,'BJ8',200377,4999
319656,'OOF',200054,317
319657,'WNT',200110,2764
319658,'BRR',200418,487
319659,'CE6',200358,3638
319660,'XTL',200151,1350
319661,'RB+',200199,4532
319662,'UE8',200137,2907
319663,'PNT',200316,2390
319664,'BN-IX',200287,3441
319665,'FLP',200391,707
319666,'VZG',200490,4237
319667,'HY6',200173,4654
319668,'HM5',200135,1349
319669,'CK85',200080,4378
319670,'GJE',200472,1591
319671,'LH7',200070,2842
319672,'VM-V',200266,3478
319673,'HVA',200068,4598
319674,'WFL',200432,3028
319675,'JYH',200004,1130
319676,'OF135',200220,3091
319677,'TOB',200135,2005
319678,'FP33',200454,4786
319679,'XOF',200003,2498
319680,'LG+',200042,4056
319681,'UT6',200040,2545
319682,'RY-IX',200130,5966
319683,'KIB',200399,1599
319684,'GQ7',200160,2367
319685,'QW20',200300,5308
319686,'DA7',200440,891
319687,'LH105',200428,1111
319688,'DXY',200099,79
319689,'IPX',200315,5395
319690,'SU',200205,4080
319691,'KFK',200202,3224
319692,'LD-IV',200166,3662
319693,'MK',200076,5015
319694,'SYK',200083,5552
319695,'QO28',200350,1930
319696,'EB-VI',200320,1550
319697,'ST8',200038,1033
319698,'FKi',200317,168
319699,'PH+',200212,3636
319700,'VYF',200116,1150
319701,'LYR',200178,485
319702,'YKV',200221,1552
319703,'NB-V',200425,2271
319704,'YZE',200482,4756
319705,'YCL',200016,82
319706,'BKF',200338,4689
319707,'ZCC',200255,1525
319708,'MW+',200409,1431
319709,'BCD',200178,4342
319710,'SJO',200470,1258
319711,'YA35',200316,2526
319712,'BYX',200042,3762
319713,'HO135',200345,2554
319714,'MZ',200012,5959
319715,'RX85',200312,2793
319716,'MV40',200192,5279
319717,'OY7',200367,5775
319718,'PE-X',200419,1889
319719,'IYD',200113,2930
319720,'DB',200190,2125
319721,'PEZ',200483,4331
319722,'JI85',200136,782
319723,'PT',200004,208
319724,'XTL',200178,275
319725,'IF5',200126,2567
319726,'ZWU',200438,3985
319727,'SC98',200180,2695
319728,'RY-VII',200107,102
319729,'NG105',200326,1209
319730,'ZWC',200384,4335
319731,'ZD-II',200327,256
319732,'DQC',200063,3825
319733,'AL-VI',200430,477
319734,'OSN',200199,3470
319735,'DFQ',200274,1413
319736,'IJ4',200004,3833
319737,'YTC',200433,1738
319738,'CDG',200174,2309
319739,'AJF',200357,325
319740,'KHH',200493,2157
319741,'RMi',200265,2066
319742,'QE135',200200,736
319743,'EP-VI',200087,1757
319744,'HDP',200477,4462
319745,'DR85',200328,774
319746,'KU-III',200494,2494
319747,'KPI',200297,5212
319748,'UCC',200300,4922
319749,'VC40',200274,3711
319750,'NE98',200102,5471
319751,'AJ+',200198,156
319752,'MMD',200145,2765
319753,'IV-VII',200114,1328
319754,'VO-IV',200343,4331
319755,'SO-X',200443,4480
319756,'CB98',200368,5430
319757,'TH-VI',200259,1153
319758,'RE9',200369,680
319759,'BLg',200317,404
319760,'MM33',200344,4330
319761,'QXI',200290,4631
319762,'ACD',200473,3213
319763,'NJ-X',200476,3115
319764,'XZ105',200249,1140
319765,'MO-II',200341,2943
319766,'WQ-II',200251,1465
319767,'XZM',200236,70
319768,'PZS',200217,222
319769,'UOF',200407,4172
319770,'GGg',200049,1326
319771,'XV50',200322,5612
319772,'DUW',200249,1745
319773,'SZ-IX',200080,3955
319774,'PR33',200274,3987
319775,'BP28',200140,2012
319776,'SSP',200129,581
319777,'SQg',200130,1273
319778,'JAH',200402,3410
319779,'GHF',200262,3024
319780,'WP-V',200088,1828
319781,'VNX',200258,5736
319782,'OB33',200136,2017
319783,'AY-V',200202,3082
319784,'UL35',200005,5932
319785,'CF4',200472,5226
319786,'OY-VI',200414,4951
319787,'IWT',200284,5656
319788,'YC+',200203,3947
319789,'TN50',200269,1381
319790,'FN-VI',200257,663
319791,'GEQ',200003,4771
319792,'BE98',200331,4444
319793,'VEN',200318,4438
319794,'LY85',200367,5603
319795,'DYP',200411,1782
319796,'SP6',200269,5778
319797,'KOK',200359,39
319798,'BP20',200025,1165
319799,'KS4',200075,2507
319800,'FXV',200473,5212
319801,'NJV',200483,5338
319802,'JEH',200286,5673
319803,'EI8',200176,1119
319804,'LT6',200401,1508
319805,'UC-VI',200331,4692
319806,'SY50',200461,5155
319807,'LN85',200440,1667
319808,'ES-VIII',200276,4221
319809,'XTT',200082,734
319810,'EXT',200218,3370
319811,'CSU',200289,369
319812,'KS+',200181,3909
319813,'ZB6',200054,4352
319814,'GJL',200354,4734
319815,'MNg',200001,5214
319816,'VPB',200358,1801
319817,'PUF',200470,193
319818,'JUU',200477,1987
319819,'AZ-II',200103,796
319820,'DYR',200075,5261
319821,'MBP',200221,4669
319822,'LKS',200322,3219
319823,'LNY',200269,3242
319824,'IU135',200476,2577
319825,'AL-VI',200179,5698
319826,'HPT',200078,515
319827,'PMG',200309,4055
319828,'LQ9',200436,1917
319829,'RW:',200083,3642
319830,'HZ2000',200368,5295
319831,'OIM',200355,2558
319832,'YR5',200064,4200
319833,'TSC',200111,617
319834,'BO9',200441,175
319835,'QA+',200296,3985
319836,'KBR',200163,1348
319837,'JC-X',200189,2413
319838,'RU4',200192,5496
319839,'VF-VI',200133,1939
319840,'NP7',200011,1655
319841,'FEg',200036,2740
319842,'JBD',200457,1997
319843,'BM6',200135,1461
319844,'OUg',200258,4191
319845,'CP-II',200236,4216
319846,'CPI',200428,5122
319847,'IUF',200039,419
319848,'LM50',200375,3785
319849,'XNg',200062,2782
319850,'TE7',200365,5347
319851,'AR4',200267,4691
319852,'HJR',200449,2370
319853,'QG6',200450,5571
319854,'YYW',200399,4248
319855,'DU35',200207,1394
319856,'NGA',200146,4121
319857,'OE6',200080,2992
319858,'DNS',200050,5240
319859,'ENM',200250,2256
319860,'IP50',200413,4359
319861,'PXE',200342,4387
319862,'TDU',200166,1121
319863,'DM2000',200340,2112
319864,'UTC',200221,2523
319865,'WK8',200365,2537
319866,'JTA',200086,4869
319867,'WTI',200113,3971
319868,'NI++',200265,4478
319869,'DUN',200047,5387
319870,'LB-IV',200417,949
319871,'ZH50',200456,3894
319872,'QA4',200142,2521
319873,'TH28',200288,622
319874,'VED',200076,4158
319875,'ZGP',200214,1530
319876,'LFK',200452,934
319877,'QZQ',200306,2129
319878,'RCI',200469,380
319879,'SYD',200032,3871
319880,'BC-V',200290,5554
319881,'SB135',200335,4000
319882,'LK-IV',200176,648
319883,'TA-X',200196,3161
319884,'FP20',200137,928
319885,'MSU',200130,2077
319886,'HG85',200117,5288
319887,'RY135',200120,2861
319888,'SLC',200251,3751
319889,'OTC',200049,5044
319890,'IIR',200443,1750
319891,'LG24',200497,3757
319892,'TW105',200400,3267
319893,'KXD',200165,4370
319894,'XA-VII',200080,3989
319895,'BV6',200410,2609
319896,'RO8',200450,5573
319897,'BVK',200341,3510
319898,'JHM',200093,2191
319899,'LU9',200244,4118
319900,'ZR-VII',200399,5754
319901,'EP-II',200169,163
319902,'FN105',200329,2647
319903,'RA50',200450,577
319904,'EEF',200201,2510
319905,'YUV',200327,530
319906,'LIH',200349,1310
319907,'VB-IV',200458,1086
319908,'IX-VIII',200422,3391
319909,'CQ50',200125,2753
319910,'XQU',200007,533
319911,'QU28',200096,1451
319912,'CC8',200334,5469
319913,'OO-VI',200410,127
319914,'FJU',200276,5534
319915,'BG6',200151,4754
319916,'OUO',200101,1867
319917,'VL28',200363,4846
319918,'IS-II',200016,4366
319919,'YZC',200106,5222
319920,'OYi',200221,1246
319921,'BNW',200034,5779
319922,'ZDQ',200026,2331
319923,'COH',200198,1904
319924,'PK++',200154,2346
319925,'JC-V',200005,2600
319926,'SP-VII',200297,1322
319927,'AQH',200221,4118
319928,'UY-II',200013,4332
319929,'ES-II',200245,5096
319930,'FD33',200222,1478
319931,'SWg',200496,1092
319932,'CQ5',200352,4140
319933,'TSF',200067,2533
319934,'VA-IV',200451,1926
319935,'DL7',200237,4279
319936,'JHF',200324,2748
319937,'REY',200080,4039
319938,'WBI',200141,2799
319939,'KH2000',200483,5428
319940,'DNL',200276,4914
319941,'FB6',200481,3697
319942,'ZI4',200311,4327
319943,'HK-VIII',200295,5576
319944,'GOK',200378,5662
319945,'MED',200053,1020
319946,'VRM',200300,5137
319947,'ESD',200060,3709
319948,'SRi',200487,4314
319949,'RAF',200102,5626
319950,'XLJ',200159,3163
319951,'JOP',200144,876
319952,'UQ-III',200042,4807
319953,'XD5',200212,1754
319954,'AQH',200313,4719
319955,'HDD',200238,1041
319956,'ZHJ',200314,3338
319957,'HN-VII',200281,39
319958,'OLQ',200427,159
319959,'NC50',200029,3236
319960,'NDG',200368,795
319961,'VR:',200403,2223
319962,'GR-IX',200470,3374
319963,'XR-VIII',200018,3924
319964,'QHY',200348,5413
319965,'HI-VIII',200476,3268
319966,'DWI',200432,93
319967,'RW20',200006,5266
319968,'UGX',200307,1449
319969,'XAN',200380,967
319970,'NSP',200205,1514
319971,'HY++',200019,2500
319972,'FVQ',200319,2323
319973,'VH135',200249,3100
319974,'ZT9',200216,5807
319975,'HC20',200057,2921
319976,'DMX',200264,4048
319977,'BLM',200095,3514
319978,'UGF',200484,2090
319979,'UCM',200466,1601
319980,'JTZ',200135,5886
319981,'FU4',200131,5870
319982,'KC-III',200007,766
319983,'WU-V',200322,503
319984,'UU2000',200048,3553
319985,'IB50',200050,4698
319986,'CC7',200058,5689
319987,'IO-VII',200473,4079
319988,'DN105',200216,4082
319989,'DN6',200451,2440
319990,'UZ-III',200394,2690
319991,'SIP',200462,3322
319992,'DOZ',200341,4668
319993,'EE35',200274,4557
319994,'OR5',200423,85
319995,'HTJ',200309,4503
319996,'LXC',200032,374
319997,'AB28',200149,2103
319998,'TGQ',200488,1793
319999,'QJH',200166,3507
320000,'EKS',200090,2107
Purchase(customer_id,product_id,number)	60000
106579,316711,1
111213,305610,1
114832,315461,1
100596,315977,2
102176,314813,3
112534,307154,2
105841,308052,1
107964,301500,2
112024,303842,4
103969,318256,9
106758,303666,4
105787,318538,2
103708,311615,1
112385,301334,4
114849,301049,1
109220,306739,3
114897,305118,1
102168,305523,3
110605,319776,1
105169,313560,1
106439,311877,1
113976,306488,2
104188,304417,1
102462,317914,3
113418,312221,1
105621,304598,2
114993,300916,1
105860,311385,2
100476,313456,4
107881,310110,2
114694,305777,2
109550,306389,2
108415,311301,1
102110,311263,2
110351,300176,2
114518,300879,2
112527,313094,1
100622,313866,1
106244,311403,2
102392,312679,2
107277,313690,1
102309,310096,2
112722,311802,2
102516,305823,1
103949,313098,1
113461,306913,4
104834,305110,2
106959,300022,1
101080,317662,1
112543,319054,1
104511,313814,1
111211,302060,2
114361,317408,1
110448,308007,1
100083,319251,2
111153,319492,3
111434,308727,4
101649,311868,4
104801,306374,1
114549,316988,7
104823,300492,1
108268,303775,2
105243,315784,3
105784,314038,3
114162,318120,1
111605,309408,2
113908,305712,2
111247,317105,1
108876,307379,1
110349,308495,2
104927,310392,2
109410,304879,2
114033,317942,1
101464,312508,1
103861,306487,1
104021,305200,2
102732,319352,2
111943,303673,1
104266,304903,2
108169,316821,3
111341,314755,3
101270,301877,2
104055,305248,1
104202,303709,1
106033,310784,2
102054,310082,1
110104,300889,1
111643,300522,3
108186,303221,2
106163,306767,1
101487,310445,4
112876,316892,2
113121,306093,1
102814,315821,2
113902,314259,1
111546,313683,2
100643,316432,1
102771,304366,1
112384,300836,2
107118,306352,3
104864,315141,2
104763,315200,2
109911,301976,4
102259,304596,2
112948,310870,2
109841,309845,1
108134,303144,1
100331,318206,1
100993,310635,1
101872,310813,1
111008,311661,2
109730,301904,1
110801,311725,3
102515,313353,1
105726,319998,1
114169,305354,2
102600,302084,1
107883,306441,3
107500,301428,3
112619,314029,2
101560,301880,2
100835,309550,1
110187,318889,2
110362,317752,1
110954,308115,1
105086,314088,2
102647,317075,3
102226,303853,1
103674,309371,2
103791,305032,2
112482,309517,2
108731,318732,1
114306,307228,3
110495,313598,3
114806,306926,2
108434,304021,3
113837,305947,3
114353,303706,1
110758,307822,2
106457,302025,2
105485,303267,2
108792,310190,3
113173,306727,1
106609,316552,1
110668,311259,1
110454,306409,2
103404,310033,2
110822,305780,2
108422,312844,1
103206,315261,4
105966,318436,2
106857,300364,4
101644,311807,1
101146,314010,2
111807,309753,1
109983,309041,2
102761,311260,1
102349,307119,2
100455,302824,1
113840,312163,1
111440,309164,1
109106,315566,1
109107,303434,4
104096,303460,2
113219,316727,4
114849,316744,1
105828,302327,2
108000,309842,1
106756,310245,2
103319,316332,2
114877,307817,2
110820,316528,4
105799,300255,2
105894,317003,4
100736,310422,1
101526,312893,1
100797,303214,3
109064,307286,2
108624,305752,4
102001,306394,2
105930,313978,1
107512,309854,1
106671,302056,1
103311,303432,1
114103,304491,3
102528,316274,2
102336,313181,2
114850,306438,2
102103,301355,2
114819,300387,4
109382,318033,2
101469,307894,1
101516,311393,2
113259,318786,3
107386,319900,2
107418,306840,1
101026,309590,1
106002,319935,5
109768,315862,2
111213,312172,4
105914,311411,3
102612,308586,2
103586,311479,1
100463,314964,2
107336,318400,2
110163,305077,1
104857,303609,2
109339,317294,2
105773,318885,2
107729,309872,4
103954,317684,3
113875,309213,1
107116,301931,2
108760,307467,2
103518,312928,2
107306,319488,1
102736,306427,2
105564,309142,1
102176,302038,2
103819,318872,3
106387,316094,5
105455,314147,2
108067,309679,1
114456,305382,4
106135,318458,1
110690,310497,2
108880,318018,1
100659,317417,3
107048,315386,1
109146,305986,1
100075,309256,1
108184,304291,2
109399,301125,2
109096,310645,2
105197,313435,2
103535,303700,2
101975,318917,1
100278,312012,2
113146,311153,1
100885,304700,1
108819,319873,1
102920,306390,2
114611,319813,1
103027,309308,2
103389,312962,4
108175,305508,1
107468,318349,3
100748,315125,2
114208,313520,1
109431,303719,1
100863,302660,2
104523,319206,1
102133,301077,1
110697,319663,2
103222,304993,1
109850,303761,2
114208,301144,2
114585,310189,2
111716,316605,1
108323,305846,1
104004,312514,2
111280,308626,1
111708,319856,3
103265,309686,2
104442,313020,1
104881,314444,5
105671,303442,2
114095,311152,3
101045,307246,4
113296,300814,2
108440,303486,3
111838,305670,2
101528,308833,2
107453,307144,3
104131,316682,1
112066,303736,1
106652,317532,4
113684,306698,1
112617,313839,1
106501,301606,2
101014,303466,2
103040,310917,3
103276,318182,4
108978,318577,2
101998,315153,2
104722,308009,7
100840,318440,1
112602,301306,2
104296,314779,2
111661,300774,2
105447,308588,2
113601,310048,3
100447,306127,3
114116,303182,2
110867,309483,1
110249,312741,2
102147,309784,3
113066,315312,2
103471,318911,1
113244,305641,3
105993,314620,1
106608,310590,1
102318,310879,2
101142,309773,2
104123,309157,1
105281,305799,2
110041,301315,3
109008,300336,2
109570,316348,1
102824,304349,1
106051,315653,3
106292,300020,1
102155,301095,1
109295,304975,3
102072,315645,1
101615,302489,1
105038,313745,2
110585,311694,2
104569,318819,2
108065,309759,3
102983,317153,2
104673,302923,1
109832,300687,2
107222,313191,2
111968,300641,3
108463,309974,4
113369,313308,3
100807,316721,4
108699,302840,2
113873,302656,2
107942,306464,2
107041,315263,1
109060,301519,1
110030,308986,1
105225,301492,1
111212,307216,3
103836,304783,2
111284,304530,3
103181,307729,1
111123,315717,3
109887,318399,3
106178,305756,1
100285,313295,2
100506,301150,1
107046,318058,1
101773,301317,1
106594,318504,1
109890,316092,2
107788,305014,2
103663,300768,1
103680,307186,2
101782,310432,2
108788,301037,2
105306,309405,2
103344,316872,1
102241,314378,1
101335,315895,2
114425,305004,2
113150,316000,1
100100,308922,3
112794,314044,3
103910,303357,5
114036,318101,2
103171,300337,2
113541,308294,2
109652,312066,2
112692,304702,1
100432,301295,4
105172,303644,2
106469,306602,5
102024,316147,2
111494,313238,1
100154,307944,2
114875,311943,1
114869,303790,2
112030,314277,2
100656,310864,1
100330,301832,2
104899,313607,2
107724,316637,4
100880,315071,1
114148,308095,1
103741,313014,1
110634,312190,3
105543,313981,3
110866,317531,2
104654,307220,2
107890,315689,2
108350,308721,1
114305,314285,1
103753,313306,2
112104,316895,1
109959,311717,2
100554,305159,2
112167,312767,1
111973,304096,1
114869,307682,4
101271,318519,2
101404,310908,1
110243,310028,1
113283,304654,2
110468,312463,1
102938,312810,1
104743,308164,1
111643,315252,1
108082,302943,1
110715,306082,1
113345,314216,1
112008,313276,2
104541,305560,1
103074,318299,2
111645,311450,1
104308,315085,1
106303,301802,3
114585,312111,2
106684,309432,1
110361,308945,1
109881,318086,3
107491,313142,3
103426,318277,1
102274,309104,1
112936,300892,2
100891,317255,1
103866,300896,1
103762,312339,1
104852,301948,1
105650,316157,5
104052,319723,3
108172,308258,2
106953,318584,1
111772,300399,1
101693,309540,1
100584,313861,2
114978,306784,1
106266,304246,1
105886,307534,1
101371,316293,2
110504,306596,1
104416,317066,2
107130,306600,4
111615,301643,1
114847,317492,1
104560,309284,2
103284,308627,2
101205,317311,4
107440,306914,2
112332,317372,2
104677,319951,4
112009,307754,3
114190,311421,3
106718,312587,2
102513,318590,2
103046,310804,1
110989,301046,1
113115,308682,2
114354,308222,1
114596,316581,3
109965,318911,1
113659,314992,1
103603,308338,1
101648,301414,4
106170,317446,1
102649,304918,1
109285,301113,1
103780,304256,3
102606,312797,1
104297,309782,1
109180,304373,2
102770,314427,5
108525,314772,4
102563,313286,8
100650,303972,6
100388,318240,1
106399,312092,1
113116,313249,2
101873,300425,3
107709,300438,1
103936,301446,3
111005,318462,1
105884,308451,2
